Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Kubuguza";"sizeOfTrack";63;false;"The owner 0 does not have a track";Static;;;;;;
"Lisolo";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static;;;;;;
"Lisolo";"eachPieceReferenceNotDuplicated";27;false;"The game does not have any piece declared as Each";Static;;;;;;
"Lisolo";"pieceDeclaredAsEach";57;false;"The game does not have any piece declared as Each";Static;;;;;;
"Lisolo";"pieceDeclaredAsShared";24;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Lisolo";"pieceDeclaredAsNeutral";27;true;;Static;;;;;;
"Lisolo";"equalNumberOfPiecesOnTheBoard";38;true;;Static;;;;;;
"Lisolo";"AllPlayerDeclared";29;true;;Static;;;;;;
"Lisolo";"sizeOfTrack";38;false;"The owner 0 does not have a track";Static;;;;;;
"Lobudok";"lineLessOrEqualThanBoardSide";244;false;"Line concept is not present";Static;;;;;;
"Lobudok";"eachPieceReferenceNotDuplicated";244;false;"The game does not have any piece declared as Each";Static;;;;;;
"Lobudok";"pieceDeclaredAsEach";301;false;"The game does not have any piece declared as Each";Static;;;;;;
"Lobudok";"pieceDeclaredAsShared";254;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Lobudok";"pieceDeclaredAsNeutral";244;true;;Static;;;;;;
"Lobudok";"equalNumberOfPiecesOnTheBoard";244;true;;Static;;;;;;
"Lobudok";"AllPlayerDeclared";242;true;;Static;;;;;;
"Lobudok";"sizeOfTrack";249;false;"The owner 0 does not have a track";Static;;;;;;
"Makonn";"lineLessOrEqualThanBoardSide";65;false;"Line concept is not present";Static;;;;;;
"Makonn";"eachPieceReferenceNotDuplicated";46;false;"The game does not have any piece declared as Each";Static;;;;;;
"Makonn";"pieceDeclaredAsEach";84;false;"The game does not have any piece declared as Each";Static;;;;;;
"Makonn";"pieceDeclaredAsShared";43;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Makonn";"pieceDeclaredAsNeutral";55;true;;Static;;;;;;
"Makonn";"equalNumberOfPiecesOnTheBoard";48;true;;Static;;;;;;
"Makonn";"AllPlayerDeclared";52;true;;Static;;;;;;
"Makonn";"sizeOfTrack";49;false;"The owner 0 does not have a track";Static;;;;;;
"Mangola";"lineLessOrEqualThanBoardSide";103;false;"Line concept is not present";Static;;;;;;
"Mangola";"eachPieceReferenceNotDuplicated";101;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mangola";"pieceDeclaredAsEach";190;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mangola";"pieceDeclaredAsShared";108;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Mangola";"pieceDeclaredAsNeutral";111;true;;Static;;;;;;
"Mangola";"equalNumberOfPiecesOnTheBoard";110;true;;Static;;;;;;
"Mangola";"AllPlayerDeclared";143;true;;Static;;;;;;
"Mangola";"sizeOfTrack";124;false;"The owner 0 does not have a track";Static;;;;;;
"Mefuvha";"lineLessOrEqualThanBoardSide";191;false;"Line concept is not present";Static;;;;;;
"Mefuvha";"eachPieceReferenceNotDuplicated";184;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mefuvha";"pieceDeclaredAsEach";216;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mefuvha";"pieceDeclaredAsShared";174;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Mefuvha";"pieceDeclaredAsNeutral";169;true;;Static;;;;;;
"Mefuvha";"equalNumberOfPiecesOnTheBoard";181;true;;Static;;;;;;
"Mefuvha";"AllPlayerDeclared";208;true;;Static;;;;;;
"Mefuvha";"sizeOfTrack";206;false;"The owner 0 does not have a track";Static;;;;;;
"Misoro Tsoro (Additional Capture)";"lineLessOrEqualThanBoardSide";40;false;"Line concept is not present";Static;;;;;;
"Misoro Tsoro (Additional Capture)";"eachPieceReferenceNotDuplicated";46;false;"The game does not have any piece declared as Each";Static;;;;;;
"Misoro Tsoro (Additional Capture)";"pieceDeclaredAsEach";89;false;"The game does not have any piece declared as Each";Static;;;;;;
"Misoro Tsoro (Additional Capture)";"pieceDeclaredAsShared";34;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Misoro Tsoro (Additional Capture)";"pieceDeclaredAsNeutral";40;true;;Static;;;;;;
"Misoro Tsoro (Additional Capture)";"equalNumberOfPiecesOnTheBoard";30;true;;Static;;;;;;
"Misoro Tsoro (Additional Capture)";"AllPlayerDeclared";34;true;;Static;;;;;;
"Misoro Tsoro (Additional Capture)";"sizeOfTrack";46;false;"The owner 0 does not have a track";Static;;;;;;
"Misoro Tsoro";"lineLessOrEqualThanBoardSide";35;false;"Line concept is not present";Static;;;;;;
"Misoro Tsoro";"eachPieceReferenceNotDuplicated";39;false;"The game does not have any piece declared as Each";Static;;;;;;
"Misoro Tsoro";"pieceDeclaredAsEach";88;false;"The game does not have any piece declared as Each";Static;;;;;;
"Misoro Tsoro";"pieceDeclaredAsShared";42;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Misoro Tsoro";"pieceDeclaredAsNeutral";27;true;;Static;;;;;;
"Misoro Tsoro";"equalNumberOfPiecesOnTheBoard";32;true;;Static;;;;;;
"Misoro Tsoro";"AllPlayerDeclared";27;true;;Static;;;;;;
"Misoro Tsoro";"sizeOfTrack";30;false;"The owner 0 does not have a track";Static;;;;;;
"Moruba";"lineLessOrEqualThanBoardSide";37;false;"Line concept is not present";Static;;;;;;
"Moruba";"eachPieceReferenceNotDuplicated";38;false;"The game does not have any piece declared as Each";Static;;;;;;
"Moruba";"pieceDeclaredAsEach";85;false;"The game does not have any piece declared as Each";Static;;;;;;
"Moruba";"pieceDeclaredAsShared";37;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Moruba";"pieceDeclaredAsNeutral";36;true;;Static;;;;;;
"Moruba";"equalNumberOfPiecesOnTheBoard";39;true;;Static;;;;;;
"Moruba";"AllPlayerDeclared";33;true;;Static;;;;;;
"Moruba";"sizeOfTrack";36;false;"The owner 0 does not have a track";Static;;;;;;
"Msuwa wa Kunja";"lineLessOrEqualThanBoardSide";54;false;"Line concept is not present";Static;;;;;;
"Msuwa wa Kunja";"eachPieceReferenceNotDuplicated";52;false;"The game does not have any piece declared as Each";Static;;;;;;
"Msuwa wa Kunja";"pieceDeclaredAsEach";106;false;"The game does not have any piece declared as Each";Static;;;;;;
"Msuwa wa Kunja";"pieceDeclaredAsShared";56;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Msuwa wa Kunja";"pieceDeclaredAsNeutral";50;true;;Static;;;;;;
"Msuwa wa Kunja";"equalNumberOfPiecesOnTheBoard";58;true;;Static;;;;;;
"Msuwa wa Kunja";"AllPlayerDeclared";56;true;;Static;;;;;;
"Msuwa wa Kunja";"sizeOfTrack";57;false;"The owner 0 does not have a track";Static;;;;;;
"Msuwa";"lineLessOrEqualThanBoardSide";59;false;"Line concept is not present";Static;;;;;;
"Msuwa";"eachPieceReferenceNotDuplicated";55;false;"The game does not have any piece declared as Each";Static;;;;;;
"Msuwa";"pieceDeclaredAsEach";116;false;"The game does not have any piece declared as Each";Static;;;;;;
"Msuwa";"pieceDeclaredAsShared";54;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Msuwa";"pieceDeclaredAsNeutral";49;true;;Static;;;;;;
"Msuwa";"equalNumberOfPiecesOnTheBoard";59;true;;Static;;;;;;
"Msuwa";"AllPlayerDeclared";55;true;;Static;;;;;;
"Msuwa";"sizeOfTrack";64;false;"The owner 0 does not have a track";Static;;;;;;
"Musoro Tsoro";"lineLessOrEqualThanBoardSide";64;false;"Line concept is not present";Static;;;;;;
"Musoro Tsoro";"eachPieceReferenceNotDuplicated";66;false;"The game does not have any piece declared as Each";Static;;;;;;
"Musoro Tsoro";"pieceDeclaredAsEach";96;false;"The game does not have any piece declared as Each";Static;;;;;;
"Musoro Tsoro";"pieceDeclaredAsShared";55;true;;Static;;;;;;
"Musoro Tsoro";"pieceDeclaredAsNeutral";65;true;;Static;;;;;;
"Musoro Tsoro";"equalNumberOfPiecesOnTheBoard";59;true;;Static;;;;;;
"Musoro Tsoro";"AllPlayerDeclared";54;true;;Static;;;;;;
"Musoro Tsoro";"sizeOfTrack";59;false;"The owner 0 does not have a track";Static;;;;;;
"Muvalavala (Luena)";"lineLessOrEqualThanBoardSide";48;false;"Line concept is not present";Static;;;;;;
"Muvalavala (Luena)";"eachPieceReferenceNotDuplicated";41;false;"The game does not have any piece declared as Each";Static;;;;;;
"Muvalavala (Luena)";"pieceDeclaredAsEach";90;false;"The game does not have any piece declared as Each";Static;;;;;;
"Muvalavala (Luena)";"pieceDeclaredAsShared";54;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Muvalavala (Luena)";"pieceDeclaredAsNeutral";41;true;;Static;;;;;;
"Muvalavala (Luena)";"equalNumberOfPiecesOnTheBoard";47;true;;Static;;;;;;
"Muvalavala (Luena)";"AllPlayerDeclared";45;true;;Static;;;;;;
"Muvalavala (Luena)";"sizeOfTrack";55;false;"The owner 0 does not have a track";Static;;;;;;
"Muvalavala (Quioco)";"lineLessOrEqualThanBoardSide";52;false;"Line concept is not present";Static;;;;;;
"Muvalavala (Quioco)";"eachPieceReferenceNotDuplicated";64;false;"The game does not have any piece declared as Each";Static;;;;;;
"Muvalavala (Quioco)";"pieceDeclaredAsEach";90;false;"The game does not have any piece declared as Each";Static;;;;;;
"Muvalavala (Quioco)";"pieceDeclaredAsShared";51;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Muvalavala (Quioco)";"pieceDeclaredAsNeutral";49;true;;Static;;;;;;
"Muvalavala (Quioco)";"equalNumberOfPiecesOnTheBoard";57;true;;Static;;;;;;
"Muvalavala (Quioco)";"AllPlayerDeclared";61;true;;Static;;;;;;
"Muvalavala (Quioco)";"sizeOfTrack";62;false;"The owner 0 does not have a track";Static;;;;;;
"Mwambulula";"lineLessOrEqualThanBoardSide";64;false;"Line concept is not present";Static;;;;;;
"Mwambulula";"eachPieceReferenceNotDuplicated";58;false;"The game does not have any piece declared as Each";Static;;;;;;
