Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Ko-app-paw-na";"eachPieceReferenceNotDuplicated";21;false;"The game does not have any piece declared as Each";Static;;;;;;
"Ko-app-paw-na";"AllPlayerDeclared";20;true;;Static;;;;;;
"Ko-app-paw-na";"equalNumberOfPiecesOnTheBoard";18;true;;Static;;;;;;
"Ko-app-paw-na";"sizeOfTrack";15;false;"Track concept is not present";Static;;;;;;
"Komikan";"lineLessOrEqualThanBoardSide";31;false;"Line concept is not present";Static;;;;;;
"Komikan";"pieceDeclaredAsEach";80;false;"The game does not have any piece declared as Each";Static;;;;;;
"Komikan";"pieceDeclaredAsNeutral";32;true;;Static;;;;;;
"Komikan";"pieceDeclaredAsShared";33;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Komikan";"eachPieceReferenceNotDuplicated";28;false;"The game does not have any piece declared as Each";Static;;;;;;
"Komikan";"AllPlayerDeclared";36;true;;Static;;;;;;
"Komikan";"equalNumberOfPiecesOnTheBoard";37;true;;Static;;;;;;
"Komikan";"sizeOfTrack";36;false;"Track concept is not present";Static;;;;;;
"Koti Keliya";"lineLessOrEqualThanBoardSide";70;false;"Line concept is not present";Static;;;;;;
"Koti Keliya";"pieceDeclaredAsEach";139;false;"The game does not have any piece declared as Each";Static;;;;;;
"Koti Keliya";"pieceDeclaredAsNeutral";76;true;;Static;;;;;;
"Koti Keliya";"pieceDeclaredAsShared";79;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Koti Keliya";"eachPieceReferenceNotDuplicated";82;false;"The game does not have any piece declared as Each";Static;;;;;;
"Koti Keliya";"AllPlayerDeclared";75;true;;Static;;;;;;
"Koti Keliya";"equalNumberOfPiecesOnTheBoard";81;false;"Players do not have the same number of pieces";Static;;;;;;
"Koti Keliya";"sizeOfTrack";50;false;"Track concept is not present";Static;;;;;;
"Kulaochal";"lineLessOrEqualThanBoardSide";18;false;"Line concept is not present";Static;;;;;;
"Kulaochal";"pieceDeclaredAsEach";47;false;"The game does not have any piece declared as Each";Static;;;;;;
"Kulaochal";"pieceDeclaredAsNeutral";25;true;;Static;;;;;;
"Kulaochal";"pieceDeclaredAsShared";19;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Kulaochal";"eachPieceReferenceNotDuplicated";20;false;"The game does not have any piece declared as Each";Static;;;;;;
"Kulaochal";"AllPlayerDeclared";17;true;;Static;;;;;;
"Kulaochal";"equalNumberOfPiecesOnTheBoard";18;true;;Static;;;;;;
"Kulaochal";"sizeOfTrack";24;false;"Track concept is not present";Static;;;;;;
"La Liebre Perseguida";"lineLessOrEqualThanBoardSide";17;false;"Line concept is not present";Static;;;;;;
"La Liebre Perseguida";"pieceDeclaredAsEach";55;false;"The game does not have any piece declared as Each";Static;;;;;;
"La Liebre Perseguida";"pieceDeclaredAsNeutral";22;true;;Static;;;;;;
"La Liebre Perseguida";"pieceDeclaredAsShared";24;false;"The game does not have any piece declared as Shared";Static;;;;;;
"La Liebre Perseguida";"eachPieceReferenceNotDuplicated";19;false;"The game does not have any piece declared as Each";Static;;;;;;
"La Liebre Perseguida";"AllPlayerDeclared";24;true;;Static;;;;;;
"La Liebre Perseguida";"equalNumberOfPiecesOnTheBoard";26;true;;Static;;;;;;
"La Liebre Perseguida";"sizeOfTrack";26;false;"Track concept is not present";Static;;;;;;
"La Yagua";"lineLessOrEqualThanBoardSide";30;false;"Line concept is not present";Static;;;;;;
"La Yagua";"pieceDeclaredAsEach";66;false;"The game does not have any piece declared as Each";Static;;;;;;
"La Yagua";"pieceDeclaredAsNeutral";30;true;;Static;;;;;;
"La Yagua";"pieceDeclaredAsShared";30;false;"The game does not have any piece declared as Shared";Static;;;;;;
"La Yagua";"eachPieceReferenceNotDuplicated";31;false;"The game does not have any piece declared as Each";Static;;;;;;
"La Yagua";"AllPlayerDeclared";20;true;;Static;;;;;;
"La Yagua";"equalNumberOfPiecesOnTheBoard";20;true;;Static;;;;;;
"La Yagua";"sizeOfTrack";20;false;"Track concept is not present";Static;;;;;;
"Len Cua Kin Ngoa";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static;;;;;;
"Len Cua Kin Ngoa";"pieceDeclaredAsEach";68;false;"The game does not have any piece declared as Each";Static;;;;;;
"Len Cua Kin Ngoa";"pieceDeclaredAsNeutral";37;true;;Static;;;;;;
"Len Cua Kin Ngoa";"pieceDeclaredAsShared";35;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Len Cua Kin Ngoa";"eachPieceReferenceNotDuplicated";27;false;"The game does not have any piece declared as Each";Static;;;;;;
"Len Cua Kin Ngoa";"AllPlayerDeclared";35;true;;Static;;;;;;
"Len Cua Kin Ngoa";"equalNumberOfPiecesOnTheBoard";30;false;"Players do not have the same number of pieces";Static;;;;;;
"Len Cua Kin Ngoa";"sizeOfTrack";28;false;"Track concept is not present";Static;;;;;;
"Ludus Coriovalli";"lineLessOrEqualThanBoardSide";54;false;"Line concept is not present";Static;;;;;;
"Ludus Coriovalli";"pieceDeclaredAsEach";100;false;"The game does not have any piece declared as Each";Static;;;;;;
"Ludus Coriovalli";"pieceDeclaredAsNeutral";57;true;;Static;;;;;;
"Ludus Coriovalli";"pieceDeclaredAsShared";55;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Ludus Coriovalli";"eachPieceReferenceNotDuplicated";56;false;"The game does not have any piece declared as Each";Static;;;;;;
"Ludus Coriovalli";"AllPlayerDeclared";59;true;;Static;;;;;;
"Ludus Coriovalli";"equalNumberOfPiecesOnTheBoard";59;true;;Static;;;;;;
"Ludus Coriovalli";"sizeOfTrack";54;false;"Track concept is not present";Static;;;;;;
"Main Tapak Empat";"lineLessOrEqualThanBoardSide";30;false;"Line concept is not present";Static;;;;;;
"Main Tapak Empat";"pieceDeclaredAsEach";81;false;"The game does not have any piece declared as Each";Static;;;;;;
"Main Tapak Empat";"pieceDeclaredAsNeutral";30;true;;Static;;;;;;
"Main Tapak Empat";"pieceDeclaredAsShared";32;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Main Tapak Empat";"eachPieceReferenceNotDuplicated";26;false;"The game does not have any piece declared as Each";Static;;;;;;
"Main Tapak Empat";"AllPlayerDeclared";34;true;;Static;;;;;;
"Main Tapak Empat";"equalNumberOfPiecesOnTheBoard";27;true;;Static;;;;;;
"Main Tapak Empat";"sizeOfTrack";29;false;"Track concept is not present";Static;;;;;;
"Manu";"lineLessOrEqualThanBoardSide";29;false;"Line concept is not present";Static;;;;;;
"Manu";"pieceDeclaredAsEach";77;false;"The game does not have any piece declared as Each";Static;;;;;;
"Manu";"pieceDeclaredAsNeutral";31;true;;Static;;;;;;
"Manu";"pieceDeclaredAsShared";28;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Manu";"eachPieceReferenceNotDuplicated";29;false;"The game does not have any piece declared as Each";Static;;;;;;
"Manu";"AllPlayerDeclared";24;true;;Static;;;;;;
"Manu";"equalNumberOfPiecesOnTheBoard";31;true;;Static;;;;;;
"Manu";"sizeOfTrack";28;false;"Track concept is not present";Static;;;;;;
"Mao Naga Tiger Game";"lineLessOrEqualThanBoardSide";35;false;"Line concept is not present";Static;;;;;;
"Mao Naga Tiger Game";"pieceDeclaredAsEach";65;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mao Naga Tiger Game";"pieceDeclaredAsNeutral";25;true;;Static;;;;;;
"Mao Naga Tiger Game";"pieceDeclaredAsShared";33;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Mao Naga Tiger Game";"eachPieceReferenceNotDuplicated";28;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mao Naga Tiger Game";"AllPlayerDeclared";33;true;;Static;;;;;;
"Mao Naga Tiger Game";"equalNumberOfPiecesOnTheBoard";34;true;;Static;;;;;;
"Mao Naga Tiger Game";"sizeOfTrack";40;false;"Track concept is not present";Static;;;;;;
"Merimueng-rimueng-do";"lineLessOrEqualThanBoardSide";16;false;"Line concept is not present";Static;;;;;;
"Merimueng-rimueng-do";"pieceDeclaredAsEach";54;false;"The game does not have any piece declared as Each";Static;;;;;;
"Merimueng-rimueng-do";"pieceDeclaredAsNeutral";13;true;;Static;;;;;;
"Merimueng-rimueng-do";"pieceDeclaredAsShared";14;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Merimueng-rimueng-do";"eachPieceReferenceNotDuplicated";13;false;"The game does not have any piece declared as Each";Static;;;;;;
"Merimueng-rimueng-do";"AllPlayerDeclared";13;true;;Static;;;;;;
"Merimueng-rimueng-do";"equalNumberOfPiecesOnTheBoard";15;true;;Static;;;;;;
"Merimueng-rimueng-do";"sizeOfTrack";17;false;"Track concept is not present";Static;;;;;;
"Merimueng-rimueng";"lineLessOrEqualThanBoardSide";30;false;"Line concept is not present";Static;;;;;;
"Merimueng-rimueng";"pieceDeclaredAsEach";76;false;"The game does not have any piece declared as Each";Static;;;;;;
"Merimueng-rimueng";"pieceDeclaredAsNeutral";40;true;;Static;;;;;;
"Merimueng-rimueng";"pieceDeclaredAsShared";37;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Merimueng-rimueng";"eachPieceReferenceNotDuplicated";30;false;"The game does not have any piece declared as Each";Static;;;;;;
"Merimueng-rimueng";"AllPlayerDeclared";34;true;;Static;;;;;;
"Merimueng-rimueng";"equalNumberOfPiecesOnTheBoard";34;true;;Static;;;;;;
"Merimueng-rimueng";"sizeOfTrack";35;false;"Track concept is not present";Static;;;;;;
"Musinaykahwhanmetowaywin";"lineLessOrEqualThanBoardSide";35;false;"Line concept is not present";Static;;;;;;
"Musinaykahwhanmetowaywin";"pieceDeclaredAsEach";71;false;"The game does not have any piece declared as Each";Static;;;;;;
"Musinaykahwhanmetowaywin";"pieceDeclaredAsNeutral";34;true;;Static;;;;;;
"Musinaykahwhanmetowaywin";"pieceDeclaredAsShared";32;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Musinaykahwhanmetowaywin";"eachPieceReferenceNotDuplicated";33;false;"The game does not have any piece declared as Each";Static;;;;;;
"Musinaykahwhanmetowaywin";"AllPlayerDeclared";32;true;;Static;;;;;;
"Musinaykahwhanmetowaywin";"equalNumberOfPiecesOnTheBoard";35;true;;Static;;;;;;
"Musinaykahwhanmetowaywin";"sizeOfTrack";49;false;"Track concept is not present";Static;;;;;;
"Mysore Tiger Game (Three Tigers)";"lineLessOrEqualThanBoardSide";25;false;"Line concept is not present";Static;;;;;;
"Mysore Tiger Game (Three Tigers)";"pieceDeclaredAsEach";65;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mysore Tiger Game (Three Tigers)";"pieceDeclaredAsNeutral";32;true;;Static;;;;;;
"Mysore Tiger Game (Three Tigers)";"pieceDeclaredAsShared";29;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Mysore Tiger Game (Three Tigers)";"eachPieceReferenceNotDuplicated";26;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mysore Tiger Game (Three Tigers)";"AllPlayerDeclared";22;true;;Static;;;;;;
"Mysore Tiger Game (Three Tigers)";"equalNumberOfPiecesOnTheBoard";21;true;;Static;;;;;;
"Mysore Tiger Game (Three Tigers)";"sizeOfTrack";26;false;"Track concept is not present";Static;;;;;;
"Mysore Tiger Game (Two Tigers)";"lineLessOrEqualThanBoardSide";33;false;"Line concept is not present";Static;;;;;;
"Mysore Tiger Game (Two Tigers)";"pieceDeclaredAsEach";89;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mysore Tiger Game (Two Tigers)";"pieceDeclaredAsNeutral";26;true;;Static;;;;;;
"Mysore Tiger Game (Two Tigers)";"pieceDeclaredAsShared";32;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Mysore Tiger Game (Two Tigers)";"eachPieceReferenceNotDuplicated";37;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mysore Tiger Game (Two Tigers)";"AllPlayerDeclared";36;true;;Static;;;;;;
"Mysore Tiger Game (Two Tigers)";"equalNumberOfPiecesOnTheBoard";32;true;;Static;;;;;;
"Mysore Tiger Game (Two Tigers)";"sizeOfTrack";24;false;"Track concept is not present";Static;;;;;;
"Mysore Tiger Game";"lineLessOrEqualThanBoardSide";12;false;"Line concept is not present";Static;;;;;;
"Mysore Tiger Game";"pieceDeclaredAsEach";68;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mysore Tiger Game";"pieceDeclaredAsNeutral";15;true;;Static;;;;;;
"Mysore Tiger Game";"pieceDeclaredAsShared";15;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Mysore Tiger Game";"eachPieceReferenceNotDuplicated";16;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mysore Tiger Game";"AllPlayerDeclared";16;true;;Static;;;;;;
"Mysore Tiger Game";"equalNumberOfPiecesOnTheBoard";17;true;;Static;;;;;;
"Mysore Tiger Game";"sizeOfTrack";17;false;"Track concept is not present";Static;;;;;;
"Neg Tugal Tuux";"lineLessOrEqualThanBoardSide";24;false;"Line concept is not present";Static;;;;;;
"Neg Tugal Tuux";"pieceDeclaredAsEach";53;false;"The game does not have any piece declared as Each";Static;;;;;;
"Neg Tugal Tuux";"pieceDeclaredAsNeutral";26;true;;Static;;;;;;
"Neg Tugal Tuux";"pieceDeclaredAsShared";21;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Neg Tugal Tuux";"eachPieceReferenceNotDuplicated";17;false;"The game does not have any piece declared as Each";Static;;;;;;
"Neg Tugal Tuux";"AllPlayerDeclared";19;true;;Static;;;;;;
"Neg Tugal Tuux";"equalNumberOfPiecesOnTheBoard";25;true;;Static;;;;;;
"Neg Tugal Tuux";"sizeOfTrack";30;false;"Track concept is not present";Static;;;;;;
"Nuktagaq";"lineLessOrEqualThanBoardSide";21;false;"Line concept is not present";Static;;;;;;
"Nuktagaq";"pieceDeclaredAsEach";50;false;"The game does not have any piece declared as Each";Static;;;;;;
"Nuktagaq";"pieceDeclaredAsNeutral";22;true;;Static;;;;;;
"Nuktagaq";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Nuktagaq";"eachPieceReferenceNotDuplicated";21;false;"The game does not have any piece declared as Each";Static;;;;;;
"Nuktagaq";"AllPlayerDeclared";26;true;;Static;;;;;;
"Nuktagaq";"equalNumberOfPiecesOnTheBoard";22;true;;Static;;;;;;
"Nuktagaq";"sizeOfTrack";24;false;"Track concept is not present";Static;;;;;;
"Orissa Tiger Game (Four Tigers)";"lineLessOrEqualThanBoardSide";19;false;"Line concept is not present";Static;;;;;;
"Orissa Tiger Game (Four Tigers)";"pieceDeclaredAsEach";69;false;"The game does not have any piece declared as Each";Static;;;;;;
"Orissa Tiger Game (Four Tigers)";"pieceDeclaredAsNeutral";21;true;;Static;;;;;;
"Orissa Tiger Game (Four Tigers)";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Orissa Tiger Game (Four Tigers)";"eachPieceReferenceNotDuplicated";19;false;"The game does not have any piece declared as Each";Static;;;;;;
"Orissa Tiger Game (Four Tigers)";"AllPlayerDeclared";24;true;;Static;;;;;;
"Orissa Tiger Game (Four Tigers)";"equalNumberOfPiecesOnTheBoard";19;true;;Static;;;;;;
"Orissa Tiger Game (Four Tigers)";"sizeOfTrack";20;false;"Track concept is not present";Static;;;;;;
"Orissa Tiger Game (One Tiger)";"lineLessOrEqualThanBoardSide";23;false;"Line concept is not present";Static;;;;;;
"Orissa Tiger Game (One Tiger)";"pieceDeclaredAsEach";52;false;"The game does not have any piece declared as Each";Static;;;;;;
"Orissa Tiger Game (One Tiger)";"pieceDeclaredAsNeutral";23;true;;Static;;;;;;
"Orissa Tiger Game (One Tiger)";"pieceDeclaredAsShared";19;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Orissa Tiger Game (One Tiger)";"eachPieceReferenceNotDuplicated";19;false;"The game does not have any piece declared as Each";Static;;;;;;
"Orissa Tiger Game (One Tiger)";"AllPlayerDeclared";27;true;;Static;;;;;;
"Orissa Tiger Game (One Tiger)";"equalNumberOfPiecesOnTheBoard";21;true;;Static;;;;;;
"Orissa Tiger Game (One Tiger)";"sizeOfTrack";20;false;"Track concept is not present";Static;;;;;;
"Pon Chochotl";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static;;;;;;
"Pon Chochotl";"pieceDeclaredAsEach";54;false;"The game does not have any piece declared as Each";Static;;;;;;
"Pon Chochotl";"pieceDeclaredAsNeutral";16;true;;Static;;;;;;
"Pon Chochotl";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Pon Chochotl";"eachPieceReferenceNotDuplicated";18;false;"The game does not have any piece declared as Each";Static;;;;;;
"Pon Chochotl";"AllPlayerDeclared";17;true;;Static;;;;;;
"Pon Chochotl";"equalNumberOfPiecesOnTheBoard";20;true;;Static;;;;;;
"Pon Chochotl";"sizeOfTrack";19;false;"Track concept is not present";Static;;;;;;
"Pulijudamu";"lineLessOrEqualThanBoardSide";24;false;"Line concept is not present";Static;;;;;;
"Pulijudamu";"pieceDeclaredAsEach";56;false;"The game does not have any piece declared as Each";Static;;;;;;
"Pulijudamu";"pieceDeclaredAsNeutral";23;true;;Static;;;;;;
"Pulijudamu";"pieceDeclaredAsShared";28;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Pulijudamu";"eachPieceReferenceNotDuplicated";24;false;"The game does not have any piece declared as Each";Static;;;;;;
"Pulijudamu";"AllPlayerDeclared";24;true;;Static;;;;;;
"Pulijudamu";"equalNumberOfPiecesOnTheBoard";23;true;;Static;;;;;;
"Pulijudamu";"sizeOfTrack";24;false;"Track concept is not present";Static;;;;;;
"Refskak";"lineLessOrEqualThanBoardSide";20;false;"Line concept is not present";Static;;;;;;
"Refskak";"pieceDeclaredAsEach";51;false;"The game does not have any piece declared as Each";Static;;;;;;
"Refskak";"pieceDeclaredAsNeutral";26;true;;Static;;;;;;
"Refskak";"pieceDeclaredAsShared";24;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Refskak";"eachPieceReferenceNotDuplicated";20;false;"The game does not have any piece declared as Each";Static;;;;;;
"Refskak";"AllPlayerDeclared";20;true;;Static;;;;;;
"Refskak";"equalNumberOfPiecesOnTheBoard";20;true;;Static;;;;;;
"Refskak";"sizeOfTrack";20;false;"Track concept is not present";Static;;;;;;
"Renard et les Poules";"lineLessOrEqualThanBoardSide";31;false;"Line concept is not present";Static;;;;;;
"Renard et les Poules";"pieceDeclaredAsEach";77;false;"The game does not have any piece declared as Each";Static;;;;;;
"Renard et les Poules";"pieceDeclaredAsNeutral";27;true;;Static;;;;;;
"Renard et les Poules";"pieceDeclaredAsShared";37;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Renard et les Poules";"eachPieceReferenceNotDuplicated";38;false;"The game does not have any piece declared as Each";Static;;;;;;
"Renard et les Poules";"AllPlayerDeclared";32;true;;Static;;;;;;
"Renard et les Poules";"equalNumberOfPiecesOnTheBoard";30;true;;Static;;;;;;
"Renard et les Poules";"sizeOfTrack";29;false;"Track concept is not present";Static;;;;;;
"Rimau-Rimau (One Tiger)";"lineLessOrEqualThanBoardSide";40;false;"Line concept is not present";Static;;;;;;
"Rimau-Rimau (One Tiger)";"pieceDeclaredAsEach";81;false;"The game does not have any piece declared as Each";Static;;;;;;
"Rimau-Rimau (One Tiger)";"pieceDeclaredAsNeutral";37;true;;Static;;;;;;
"Rimau-Rimau (One Tiger)";"pieceDeclaredAsShared";38;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Rimau-Rimau (One Tiger)";"eachPieceReferenceNotDuplicated";35;false;"The game does not have any piece declared as Each";Static;;;;;;
"Rimau-Rimau (One Tiger)";"AllPlayerDeclared";35;true;;Static;;;;;;
"Rimau-Rimau (One Tiger)";"equalNumberOfPiecesOnTheBoard";34;true;;Static;;;;;;
"Rimau-Rimau (One Tiger)";"sizeOfTrack";33;false;"Track concept is not present";Static;;;;;;
"Rimau-Rimau (Two Tigers)";"lineLessOrEqualThanBoardSide";34;false;"Line concept is not present";Static;;;;;;
"Rimau-Rimau (Two Tigers)";"pieceDeclaredAsEach";56;false;"The game does not have any piece declared as Each";Static;;;;;;
"Rimau-Rimau (Two Tigers)";"pieceDeclaredAsNeutral";28;true;;Static;;;;;;
"Rimau-Rimau (Two Tigers)";"pieceDeclaredAsShared";29;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Rimau-Rimau (Two Tigers)";"eachPieceReferenceNotDuplicated";27;false;"The game does not have any piece declared as Each";Static;;;;;;
"Rimau-Rimau (Two Tigers)";"AllPlayerDeclared";26;true;;Static;;;;;;
"Rimau-Rimau (Two Tigers)";"equalNumberOfPiecesOnTheBoard";28;true;;Static;;;;;;
"Rimau-Rimau (Two Tigers)";"sizeOfTrack";28;false;"Track concept is not present";Static;;;;;;
"Rimoe";"lineLessOrEqualThanBoardSide";33;false;"Line concept is not present";Static;;;;;;
"Rimoe";"pieceDeclaredAsEach";75;false;"The game does not have any piece declared as Each";Static;;;;;;
"Rimoe";"pieceDeclaredAsNeutral";24;true;;Static;;;;;;
"Rimoe";"pieceDeclaredAsShared";23;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Rimoe";"eachPieceReferenceNotDuplicated";27;false;"The game does not have any piece declared as Each";Static;;;;;;
"Rimoe";"AllPlayerDeclared";24;true;;Static;;;;;;
"Rimoe";"equalNumberOfPiecesOnTheBoard";23;true;;Static;;;;;;
"Rimoe";"sizeOfTrack";25;false;"Track concept is not present";Static;;;;;;
"Sher Bakar";"lineLessOrEqualThanBoardSide";37;false;"Line concept is not present";Static;;;;;;
"Sher Bakar";"pieceDeclaredAsEach";69;false;"The game does not have any piece declared as Each";Static;;;;;;
"Sher Bakar";"pieceDeclaredAsNeutral";39;true;;Static;;;;;;
"Sher Bakar";"pieceDeclaredAsShared";38;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Sher Bakar";"eachPieceReferenceNotDuplicated";39;false;"The game does not have any piece declared as Each";Static;;;;;;
"Sher Bakar";"AllPlayerDeclared";47;true;;Static;;;;;;
"Sher Bakar";"equalNumberOfPiecesOnTheBoard";52;true;;Static;;;;;;
"Sher Bakar";"sizeOfTrack";47;false;"Track concept is not present";Static;;;;;;
"Sher Bakr";"lineLessOrEqualThanBoardSide";11;false;"Line concept is not present";Static;;;;;;
"Sher Bakr";"pieceDeclaredAsEach";44;false;"The game does not have any piece declared as Each";Static;;;;;;
"Sher Bakr";"pieceDeclaredAsNeutral";11;true;;Static;;;;;;
"Sher Bakr";"pieceDeclaredAsShared";10;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Sher Bakr";"eachPieceReferenceNotDuplicated";14;false;"The game does not have any piece declared as Each";Static;;;;;;
"Sher Bakr";"AllPlayerDeclared";12;true;;Static;;;;;;
"Sher Bakr";"equalNumberOfPiecesOnTheBoard";11;true;;Static;;;;;;
"Sher Bakr";"sizeOfTrack";12;false;"Track concept is not present";Static;;;;;;
"Shi Liu Kan Tsiang Kun";"lineLessOrEqualThanBoardSide";28;false;"Line concept is not present";Static;;;;;;
"Shi Liu Kan Tsiang Kun";"pieceDeclaredAsEach";51;false;"The game does not have any piece declared as Each";Static;;;;;;
"Shi Liu Kan Tsiang Kun";"pieceDeclaredAsNeutral";22;true;;Static;;;;;;
"Shi Liu Kan Tsiang Kun";"pieceDeclaredAsShared";24;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Shi Liu Kan Tsiang Kun";"eachPieceReferenceNotDuplicated";23;false;"The game does not have any piece declared as Each";Static;;;;;;
"Shi Liu Kan Tsiang Kun";"AllPlayerDeclared";24;true;;Static;;;;;;
"Shi Liu Kan Tsiang Kun";"equalNumberOfPiecesOnTheBoard";28;true;;Static;;;;;;
"Shi Liu Kan Tsiang Kun";"sizeOfTrack";28;false;"Track concept is not present";Static;;;;;;
"Shui Yen Ho-Shang";"lineLessOrEqualThanBoardSide";23;false;"Line concept is not present";Static;;;;;;
"Shui Yen Ho-Shang";"pieceDeclaredAsEach";64;false;"The game does not have any piece declared as Each";Static;;;;;;
"Shui Yen Ho-Shang";"pieceDeclaredAsNeutral";27;true;;Static;;;;;;
"Shui Yen Ho-Shang";"pieceDeclaredAsShared";27;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Shui Yen Ho-Shang";"eachPieceReferenceNotDuplicated";26;false;"The game does not have any piece declared as Each";Static;;;;;;
"Shui Yen Ho-Shang";"AllPlayerDeclared";30;true;;Static;;;;;;
"Shui Yen Ho-Shang";"equalNumberOfPiecesOnTheBoard";20;true;;Static;;;;;;
"Shui Yen Ho-Shang";"sizeOfTrack";25;false;"Track concept is not present";Static;;;;;;
"Sumi Naga Game (Hunt)";"lineLessOrEqualThanBoardSide";28;false;"Line concept is not present";Static;;;;;;
"Sumi Naga Game (Hunt)";"pieceDeclaredAsEach";53;false;"The game does not have any piece declared as Each";Static;;;;;;
"Sumi Naga Game (Hunt)";"pieceDeclaredAsNeutral";17;true;;Static;;;;;;
"Sumi Naga Game (Hunt)";"pieceDeclaredAsShared";18;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Sumi Naga Game (Hunt)";"eachPieceReferenceNotDuplicated";18;false;"The game does not have any piece declared as Each";Static;;;;;;
"Sumi Naga Game (Hunt)";"AllPlayerDeclared";20;true;;Static;;;;;;
"Sumi Naga Game (Hunt)";"equalNumberOfPiecesOnTheBoard";24;true;;Static;;;;;;
"Sumi Naga Game (Hunt)";"sizeOfTrack";22;false;"Track concept is not present";Static;;;;;;
"Three Musketeers";"lineLessOrEqualThanBoardSide";23;true;;Static;;;;;;
"Three Musketeers";"pieceDeclaredAsEach";66;false;"The game does not have any piece declared as Each";Static;;;;;;
"Three Musketeers";"pieceDeclaredAsNeutral";15;true;;Static;;;;;;
"Three Musketeers";"pieceDeclaredAsShared";15;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Three Musketeers";"eachPieceReferenceNotDuplicated";14;false;"The game does not have any piece declared as Each";Static;;;;;;
"Three Musketeers";"AllPlayerDeclared";14;true;;Static;;;;;;
"Three Musketeers";"equalNumberOfPiecesOnTheBoard";15;false;"Players do not have the same number of pieces";Static;;;;;;
"Three Musketeers";"sizeOfTrack";17;false;"Track concept is not present";Static;;;;;;
"To Kinegi tou Lagou";"lineLessOrEqualThanBoardSide";200;false;"Line concept is not present";Static;;;;;;
"To Kinegi tou Lagou";"pieceDeclaredAsEach";227;true;;Static;;;;;;
"To Kinegi tou Lagou";"pieceDeclaredAsNeutral";143;true;;Static;;;;;;
"To Kinegi tou Lagou";"pieceDeclaredAsShared";139;false;"The game does not have any piece declared as Shared";Static;;;;;;
"To Kinegi tou Lagou";"eachPieceReferenceNotDuplicated";137;false;"The game does not have any piece declared as Each";Static;;;;;;
"To Kinegi tou Lagou";"AllPlayerDeclared";185;true;;Static;;;;;;
"To Kinegi tou Lagou";"equalNumberOfPiecesOnTheBoard";140;true;;Static;;;;;;
"To Kinegi tou Lagou";"sizeOfTrack";141;false;"Track concept is not present";Static;;;;;;
"Uxrijn Ever";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static;;;;;;
"Uxrijn Ever";"pieceDeclaredAsEach";74;false;"The game does not have any piece declared as Each";Static;;;;;;
"Uxrijn Ever";"pieceDeclaredAsNeutral";23;true;;Static;;;;;;
"Uxrijn Ever";"pieceDeclaredAsShared";16;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Uxrijn Ever";"eachPieceReferenceNotDuplicated";17;false;"The game does not have any piece declared as Each";Static;;;;;;
"Uxrijn Ever";"AllPlayerDeclared";16;true;;Static;;;;;;
"Uxrijn Ever";"equalNumberOfPiecesOnTheBoard";18;true;;Static;;;;;;
