Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Dama (Philippines)";"lineLessOrEqualThanBoardSide";52;false;"Line concept is not present";Static;;;;;;
"Dama (Philippines)";"eachPieceReferenceNotDuplicated";51;false;"The game does not have any piece declared as Each";Static;;;;;;
"Dama (Philippines)";"pieceDeclaredAsEach";81;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Dama (Philippines)";"pieceDeclaredAsNeutral";52;true;;Static;;;;;;
"Dama (Philippines)";"pieceDeclaredAsShared";55;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Dama (Philippines)";"equalNumberOfPiecesOnTheBoard";53;true;;Static;;;;;;
"Dama (Philippines)";"AllPlayerDeclared";50;true;;Static;;;;;;
"Dama (Philippines)";"sizeOfTrack";62;false;"Track concept is not present";Static;;;;;;
"Damas";"lineLessOrEqualThanBoardSide";135;false;"Line concept is not present";Static;;;;;;
"Damas";"eachPieceReferenceNotDuplicated";122;false;"The game does not have any piece declared as Each";Static;;;;;;
"Damas";"pieceDeclaredAsEach";172;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Damas";"pieceDeclaredAsNeutral";132;true;;Static;;;;;;
"Damas";"pieceDeclaredAsShared";128;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Damas";"equalNumberOfPiecesOnTheBoard";124;true;;Static;;;;;;
"Damas";"AllPlayerDeclared";130;true;;Static;;;;;;
"Damas";"sizeOfTrack";122;false;"Track concept is not present";Static;;;;;;
"Damenspiel";"lineLessOrEqualThanBoardSide";59;false;"Line concept is not present";Static;;;;;;
"Damenspiel";"eachPieceReferenceNotDuplicated";57;false;"The game does not have any piece declared as Each";Static;;;;;;
"Damenspiel";"pieceDeclaredAsEach";98;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Damenspiel";"pieceDeclaredAsNeutral";55;true;;Static;;;;;;
"Damenspiel";"pieceDeclaredAsShared";56;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Damenspiel";"equalNumberOfPiecesOnTheBoard";51;true;;Static;;;;;;
"Damenspiel";"AllPlayerDeclared";52;true;;Static;;;;;;
"Damenspiel";"sizeOfTrack";53;false;"Track concept is not present";Static;;;;;;
"Damspel";"lineLessOrEqualThanBoardSide";55;false;"Line concept is not present";Static;;;;;;
"Damspel";"eachPieceReferenceNotDuplicated";53;false;"The game does not have any piece declared as Each";Static;;;;;;
"Damspel";"pieceDeclaredAsEach";92;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Damspel";"pieceDeclaredAsNeutral";54;true;;Static;;;;;;
"Damspel";"pieceDeclaredAsShared";61;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Damspel";"equalNumberOfPiecesOnTheBoard";56;true;;Static;;;;;;
"Damspel";"AllPlayerDeclared";55;true;;Static;;;;;;
"Damspel";"sizeOfTrack";59;false;"Track concept is not present";Static;;;;;;
"Diagonal Draughts";"lineLessOrEqualThanBoardSide";99;false;"Line concept is not present";Static;;;;;;
